,video_id,comments
54,Y8S0sZNhheY,"['BROOOO NOOOO DOOONNNNTTTTT PPPUUUUUUTTTTT PPLLLAAAASSSTTTIIIICCC INNNNN THHEEEEEE OVVVEEEENNNNN', 'super cool hacks very injoij (hearts) love love dont hate i love and love is love', 'useless ideas 😂😂😂😂', 'Bhai mera YouTube channel', 'when I saw that you uploaded a video I was so excited to watch it. Keep up the great work! ❤', 'Everything Nice!', '🤍⭐O⭐🤍', '❤❤❤❤❤', 'komt heel veel reklame in  voor en zo nep echt slecht', 'As always, the video turned out to be cool. Well done guys ❤❤😊❤❤']"
55,bkddv3COA2U,"['Je viens de la vidéo de feldup bande de fou', 'My juck keep loading slow dang', 'Bro I need to scare everyone 😮 but I need more videos', 'Useless videos 😂😂😂', '2:22  how are you gonna walk around trick-or-treating if you can’t see ??', 'Super. Great ideas. I liked it❤😊❤', 'I❤it', 'Your Halloween 🎃  videos are actually your best ones.', 'https://youtube.com/shorts/06w3EBGI7NY?si=-zIr4OWZNdAuSqq_', 'https://youtube.com/shorts/06w3EBGI7NY?si=-zIr4OWZNdAuSqq_']"
56,c1SAQyK8rcw,"['Patroue Chileau', 'Young John McLaughlin\nBeard\nMustache', 'Useless videos', 'U:I want to have curly hair and long hair(me:I want straight hair and short hair 😢', 'You always have only the best videos ❤❤❤', 'https://youtube.com/shorts/06w3EBGI7NY?si=-zIr4OWZNdAuSqq_', 'https://youtube.com/shorts/oYyIzGfSBoE?si=COS6Y4gn6SsS2GsW', 'Kon kon time pass k lia aya hh 😅😅😅😂😂😂😂', 'Omg😮why did she need to make her hair being like that', 'Idk why ppl hate those']"
57,ckjM6nUmXpc,"['Get Your 5-Minute Crafts Kit Now at Walmart! ➡️ https://bit.ly/walmart-hand-kit-yt', '5minut crafts😂😂😂😂😂😅😅😅😅😅', '🤝🤝🤝🤝🤝🤝🤝🤝🤝🤝🤝🤝🤝🤝🤝💥💥💥💥', '😮😮😮😮😊', 'What happens when they break up', 'amazing', '❤🎉❤🎉❤🎉❤🎉❤🎉❤🎉❤🎉❤🎉❤🎉❤🎉❤🎉❤🎉', '384', 'Amazing bro', 'Amazing ! I wanna buy some Im from Ghana😊']"
58,J3hRsrGDcO8,"['Useless ideas', 'Wow', 'The skeleton hands', '0.46   the ske', 'https://youtube.com/shorts/HvVCMhvz1wY?si=wPx9zROgjB939pL0', '53:32 i rlly hope their paying her well....', 'The 😂 Indians who will see 5 minutes crafts for  timepass .like here', 'namah saddharma pundarika sutra svaha namah Suvarṇaprabhāsottamasūtr\nendrarājaḥ svaha namo Caturmahārājakayikas om a hum om a vam ram ham kham om alolik svaha om gagana sambhava vajra hoh om trum svaha Taiwan Love & Peace', 'youre so sweet😭😭', '❤❤❤❤❤❤❤❤😢🎉😊']"
59,Qm56IAIjfac,"['ok lets pour in the honey oh no it got on our fingers not to worry lets pour it straight in exact measurement the mix it up with our hands and get them dirty anyway', 'I hate this type of videos', 'Ok. Saw the first 2 hacks and realised we are in the ""weird 5 min crafts"" section.... Left the chat', 'Bruh why are people watching this', '1:31, just use a small cart the use for kids', 'pensez a se que feldup a dit', ""Y'all could make a tower out of expired cheese 😃"", '😅😢😮❤', '❤🎉😂', 'Deodorant  🤢']"
60,9o8zESMQbpM,"['😍😍😍😍🤩🥰🖕🖕🖕', 'vous avez pas honte de maltraité les animaux comme ça', 'Ikkkjj hyggggooookkjjji', 'Just a heads up CRT tvs can hold and store voltsge even when unplugged. I would research prior to just taking one apart so you dont get zapped.', 'Who else is watching this to fall asleep? 😂❤', 'Hi❤The video is great. I really like this video. Thank you.🎉🎉🎉❤❤❤', 'Vcjxucycjcjxuthu🐶TGYFYDVTGTFGGH\n🐕🦮🐕🐶🐶🐕🦮🐕\u200d🦺🥎', 'No cat is gonna run around with your phone attached to it lol 😂', 'who remembers the old people who used to work for 5 minute crafts? 😔 😔 😔', '❤❤❤❤❤❤❤❤🐶🐶🐶🐶🐶🐶🐶🐶🐶🐶🐕']"
61,_u0c1F-L3RQ,"['hank an', 'Funny 😄👍🏻👍🏻👍🏻', 'October 31 halloween', 'No😂😂😂😂😂', '🤣🤣🤣', 'AHHHHHHHH', 'how to waste 1 hour', '😢', '🇰🇬🤗🎊💋💯', 'Happy 🎃 halloween']"
62,pzrkQV8Tjus,"['How dare that in 11:54 it copies my baby niece', 'Girl actually kidnapped her dad😂', 'Omg', 'Free Israel', '40:16 that dog must be traumatized lol', 'Dude is not afraid of their child getting some sort of illness 0:00 💀', 'This vid makes me cringe😭', 'I like there hacks', 'https://youtu.be/HEZiSgWhxnE?si=eaqKm-VErnza-PCH', 'This is so dumb people Who agrees \n👇']"
63,3dUzYsaPE1Y,"['6 years ago: How to make a magnetic hammer.', 'hi   5,😊❤🎉    hi  you  bye😊', 'Most of this is fake', 'Cool', '😢', 'I” love 5minute crafts', 'Interesting😂😂😂\nHelping🎉', 'Oh my God', 'Very interesting video. Thank you❤❤❤🎉🎉🎉', '5 minute crafts what are you doing!!!!!!!']"
64,kt_mk9oaltQ,"['Get Your 5-Minute Crafts Kit Now at Walmart!➡️ https://bit.ly/walmart-bracelet-kit-yt', 'na', '😃😃😃🥰', 'How does it just break of though', '👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎', '❤❤❤', 'I have that bracelet making kit    to!!😮', 'Beautiful 🤩 \nThanks for sharing 👍🏻👍🏻']"
65,XTEZGRigqrU,"['Hi my name is prudence and my brother junior we thank you for teaching me new things to make', 'Video is good I take it', 'I didnt see the balloon and the ball looking one I watch the whole thing', '😌💯', '❤❤❤\n❤❤❤\n❤❤❤', 'Amazing 🎉🎉', 'Smart, keep safe and God bless you always, I do DIY. and recycling, friend from Philippines', 'Mhsd gosh I am f 🛍️5', '1:01:46 is the best part', 'Boring']"
66,zNT36y8qv7k,"['https://youtu.be/8mlSp31gDiw?si=STpzB5XnaZy7t4yV', 'I don’t care how many times that toilet is cleaned I won’t be using it for cooking food k owing it was used before 🤮', 'Nice😂', 'RRY', 'Wabal', '😂😂😂', 'Very nice', 'Very nice', 'Amazing 😍', 'Good ideas except that I would nix the toilet bowl repurposed as cooler/griller - quite gross🥶']"
67,JfGd8MoCUnY,"['ey mehmon nega oʻylanyabsiz bu borada muhim ahamiyat kasb etadi bu borada ham uygʻondi barg bandi bilan nima yuz berganini qaytib olarkan jarrohlik bu qiz ❤❤❤❤❤❤❤❤❤❤❤❤❤', '🎉😂😅😅😅😅😮', '😂', '😂', 'nuy kkjh🎉🎉🎉😢😢😅', 'Ваауу класс', '\U0001f979\U0001f979\U0001f979\U0001f979\U0001f979\U0001f979\U0001f979\U0001f979\U0001f979\U0001f979\U0001f979🥲🥲🥲🥲🥲🥴🥴🥴🥴🥴🥴🥴🥴🥴🥴🥴🥴🥴🥴🥴🤐🤐🤐🤐🤐🤐🤐🤐🤐🤐', '🎉🎉🎉🎉', 'Horror 😱🎃🎃🎃', '💋🎉']"
68,o9Pq9K_91W0,"['Happy halloween 🎃', 'My video halloween 🎃 😊\nhttps://youtu.be/pX04us_qEa0?si=4URxcvuX4-eBdcep', 'Jest ktoś z Polski???', '❤❤❤❤❤❤❤❤😢🎉😊', 'Can you please make a lipstick 💄 tutorial?😏👀\U0001faf6', ""#don'twastefood"", 'I don\'t care what anyone says. 5 minute crafts have some good awful crafts and ""hacks"" that their target audience can\'t even start, but their Halloween crafts are almost always bangers. I can barely count the Halloween crafts that are bad.', 'My new Channel ❤', 'Ghost 👻', 'From egypt\n😅']"
69,aHoquuScwpo,"['Get Your 5-Minute Crafts Kit Now at Walmart!➡️ https://bit.ly/walmart-complete-kit-yt', '😁😁😁🤩', 'Bigyan.mo.ako.ponseras❤❤❤❤❤❤❤', 'Bizga  ham buyurturib  bering jonim❤❤❤', 'Im so excited! Im getting one of these for Christmas', 'Funny 😃👍🏻👍🏻\nThank you for sharing', '🥳', '👎👎', 'I love you my baby ❤️', 'Cuanto vale 🥺 quiero uno']"
70,qqVCZYWz_ME,"['😄😆', '', 'This video is cool', 'My little sister love you guys', 'Hi i New🤗', 'Bro just threw the Nintendo Switch 😭😭', 'Nice video ❤❤❤❤❤❤', '😂', '😮Ariana\nLeebankosh 😂❤🎉😢😮😅😊', 'Human beings were created to give glory to God. But, unfortunately, human beings chose their own will and did not give the glory due to the Father. The Bible says: ""All have sinned and fall short of the glory of God” (Romans 3.23). Because of our sins, we are separated from our Creator See what the Bible says in Isaiah 59.1: ""But your iniquities have separated between you and your God; and your sins hide His face from you, that He will not hear you."" Therefore, we deserve His eternal punishment, as it says in Romans 1:18: ""For the wrath of God is revealed from heaven upon all ungodliness and unrighteousness of men who hold the truth in unrighteousness."" But God so loved us (Ephesians 2:4) that He sent His Son (He is one in substance with God) in human form to Earth to suffer the punishment of our sins, satisfying the Lord\'s justice. He gave his life to death, because it was important for him to do so. See what is written in the Word of the Lord: “and without the shedding of blood there is no remission.” (Hebrews 9:22) ""No one takes it [His life] from me; on the contrary, I spontaneously give it. I have the authority to hand it over and also to take it back. This mandate I received from my Father"" (John 10:18). Through Jesus we can be free from God\'s punishment and have eternal life. Our good works cannot earn this salvation because they do not nullify our crimes. But God chose to save everyone who believe in Jesus. Believe in Jesus and receive salvation!']"
71,KI7CLw5Lc1Y,"['You all are nood this in uselasss hacks', 'cool photo hacks', ""If this video pops up on my screen when i'm away then imma throw this pc out the window 💀"", '❤❤❤❤❤❤❤❤❤❤', '8th!😊', 'Awesome🎉❤', 'Nice video❤', 'Gaza is besieged. The world must stand against Israel 💔💔', 'Amazing ideas']"
72,oq_ipBBOOus,"['12:59 you just made it look so fake! And cheap🎉🎉🎉', 'this music omg 💃🕺💃🏼🕺🏼💃🏾🕺🏾', 'Why would TAPE 🤨 be in the fridge 😂', 'Am I the only one that uses this to fall asleep?', 'Or or cut the fruits 😮(for the first one)', 'https://youtube.com/shorts/edj_zowIlKk?si=y86avfeJ5pmrezKE', 'I Love this channel ♥️♥️♥️so amazing ideas👌👌', ""This is useless crafts and why does it have 80 million subs. Don't subscribe"", 'Using trash bags is very bad for the ecosystem ☝️☝️🤓🤓🤓', 'I remember when this would actually be useful…\nThose were the good days']"
73,iU0hJeNLj2w,"['Look.amazing❤', 'super', 'Wow', '3:16 bro looked in the freezer', 'I Love this channel ♥️♥️♥️so amazing ideas👌👌', ""*sigh*\n\nI'll be your in-comments therapist. For one like I'll give therapy"", 'saare milke hamko chutiya bana rahe haiiii', 'Oreos Haram han', 'Yummi', 'Fell off']"
74,-DRrc5wV5kE,"['Why is the first one so relatable 😂', 'As an artist, this is actually offensive 💀', 'Nice hacks 😎....', 'https://youtube.com/shorts/8eGgXgnAjBk?si=MRtsP8Vq3Nmzb0I2', 'https://youtube.com/shorts/8eGgXgnAjBk?si=MRtsP8Vq3Nmzb0I2', 'Interesting ideas! Thanks for sharing!', 'https://youtube.com/shorts/dT8-Vce_264?si=ryUWXvrVBECcEY2e', 'I could buy professional brush sets for 9 bucks, A barbie on the other hand can run me 60 at the minimum.', 'You are a good artist good job 👍', 'That’s a wast of perfume lol']"
75,VLJuUlLkSxI,"['When 5 minute crafts aren’t 5 minutes anymore.', 'Not the sponges and the fruits in the toilet😭', 'I am going to make my kid watch this and when they say “mom why did I have to see this” I’ll say “eat your vegetables and do your homework so you never end up like those people”', 'Chill', 'You should be ashamed of yourselves\n\nOk that straw in the vacuum was cool\n\nBUT STILL 😂😂😂', 'Me watching SEES PADS', 'Dishes in the tub, No Way! 😢', 'Seems like a huge waste of paper towels and unnecessary use of power tools', 'wow so good 👍', 'Nice']"
76,jFM3edhnD2A,"['01:02 Wth is this and why would anyone ever do this', '😅😅😅😅😅🎉🎉❤5riem', ""3:58 SUPER MARIOOOOO\n\n\nBut where's Luigi 🥲"", ""1:57 I don't think I'd love myself that much to make a candle of myself"", 'magnificas ideas Gracias', '❤️❤️❤️❤️❤️❤️❤️❤️❤️', 'Very good video. You may be lucky enough to see this video. Thank you very much❤❤❤', 'https://youtube.com/shorts/ov6uWdh2Qa0?feature=share', 'Good', '❤❤❤']"
77,0dvFt8XYSFk,"['感覺智商被汙染了...', 'Fun idea with phone :)', 'Ok this one was actually funny', 'Love ur efforts.... plz pray for me as well, doing so hard these days', 'Why was there clay in her mouth \nTriggered insan should roast this', 'i don’t believe just putting hot glue on foil with marker makes it look like it was painted on', ""Sometimes it takes talent to come up with useless ideas so let's just at least appreciate them for that"", 'Tube and DC B 1 😢', '1:02 何でこいつは口の中にポリマークレイを入れてるんだよ', 'You put so much work and effort in these videos.']"
78,vjSSRly7ze4,"['\U0001fac3', 'So many repeated hacks in 1 video how is that an emergency?????', 'Hi❤The video is great. Thank you.', 'I literally watched this type of video after 2 years ... Literally', 'Вот же бред😂😂😂😂', 'With the amount of falsehoods and repeats, one would think that these videos are brainwashing technicques for a cult.', 'The only reason I watch this is so I can fall asleep💀💀', 'cool', 'https://youtube.com/shorts/tiLNfcQYLFE?si=uaT2EJQmkPrDOhFL', '👏👏🤩🤩❤️']"
79,S_l4EymdEmE,"['https://youtube.com/shorts/ov6uWdh2Qa0?feature=share', 'Song name pls??', 'This Was not good', 'Smart, keep safe and God bless you always, I do DIY and recycling, friend from Philippines', 'Bakavas hai', '💀bro y’all exist', 'Klondike adventure', '😱😱😱👍👍🤗🤗✨✨👏👏👏', ""What a smart idea!  Thanks for sharing!  I can't wait to try it myself! 👏👏👏"", '❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤']"
80,atLHgLuwg1g,"['😂😅💋', 'I love. Your song', 'This is the first thing from 5-minute crafts that might ACTUALLY work.', 'মা❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️মা৷৷৷৷ মা৷৷৷', 'Glupie', 'Good ideas  for you😊😊😊😊😊', 'Nobel', '❤❤❤❤❤  Wow', 'ye thak u', 'now this is actually good and fun']"
81,BmJcHtTyqcU,"[""My day doesn't complete\nWithout Minecraft ❤❤"", 'im enjoying this tho', 'if you read this comment after watching this video. i am sorry for your braincells\n😀', 'Interesting ideas 😉👍👍👍', 'If you read this comment, wish your dreams come true & have a nice happy day~ 😊😊', 'superb', '4.Te😂', 'Love❤️ from India 🇮🇳', 'Amazing ideas', '2nd']"
82,UFNCMLPu0s8,"['Who else just watches these thinking “oh I really want to try that” but you never end up actually doing it', 'Bro there actually are real fans 💀💀💀 I had no clue', ""What a smart idea!  Thanks for sharing!  I can't wait to try it myself! 👏👏👏"", 'love FROM PAKISTAN ppk', 'https://youtu.be/vnni-fNlvUM?si=HDz2VZZQvtG5s-kq', 'https://youtu.be/VdQTL7zeN2U?si=x4i6yX9YQRCVwEfD', 'The first time since then you and i miss you so much to the first ❤❤', 'love this.', 'Pov: you forgot 5min crafts existed\n👇', '❤❤\nVery amazing 😍\n👇']"
83,oRFt2n2lpYE,"['why...', 'جك حب', 'Cool', 'Wdgvt de 1😅😢❤😮😊😢', 'It eos a pander', 'Does anyone know what the name of the plate washing thingy-ma-jig is? The product they show at 2:05 into the video', 'My airpods are tangled. What should I do', '😸😸', 'many many 5minute c ❤❤❤❤❤', 'Love you ❤️🙏 बड़े भाई']"
84,aOVTV-ev4n0,"['Fetish content', 'I js be watching dis to go to sleep', 'Why would they put in scary music 🎼 😢 well the only scary music was “I’m a good girl it’s my middle name” that song”😅', 'I liked my own comment', '❤❤❤❤❤😊😊😊😊', '❤ amazing', 'Stop making videos please or else…', '......?', 'AMAZING Ideas', 'https://youtube.com/shorts/L48MK6kmkx4?feature=shared']"
85,gOPFGix3qFc,"['しまそら', '🥇🏅🏆🎖📒🈸️🈷️🉑️🈶️⭐☀️🌝🌞🌙🌛🌜🌟✅', 'LGBT👎👎👎💩💩💩', 'FREAK YAH', 'I like to watch your videos and i like 5 minutes crafts', '❤Τελειο', 'Nice 👍 nice 👍👍🙂🙂\n\nhttps://youtube.com/@Aisevichar?si=bEc9jpe3SKdqOr4f', 'You dirty video moti', 'Awesome 👏', 'Nice video ❤']"
86,MGLQlAy-7qw,"['1:22 fridge me tape kon rkhta h 🤔🤔', 'i just wanna go home but i dont feel safe w/5 minute crafts still making stuff..', 'https://youtube.com/shorts/ov6uWdh2Qa0?feature=share', '😂😂😂😂😂😂', 'Hi❤I really like this video.❤❤❤', 'Five Minute Crafts should be called Five Century Crafts', 'Me: WHO KEEPS DUCT TAPE IN THEIR FRIDGE\nFive Minute Crafts: Well everybody should keep tape in their fridge or organizing purposes 💀', 'Τελειο😊❤🎉😂', '❤', ""that's what I was thinking orange mike never seen that before umm  umm""]"
87,Az9lM1TaD5M,"['I like the crafts that were done but in the first 20 minutes of this video everything was shown 2 times instead of having more videos that were all different.... why', '😮😮 wao', 'These are the worst ideas I have ever seen on 5 min crafts!', ""Was I the only one who noticed it's sponsorship is tinder?"", ""When I was in grade 7 (many years ago) one of the hottest fashion accessories was barrettes made with epoxy covered candies on them. Things like gumballs and M&Ms were seen on every girl's head. This video had a lot of good ideas, but also a lot of repetitive ones."", 'Very good 💡💯', 'اللهم صل وانعم وزد وبارك على سيدنا ونبينا وقائدنا وحبيبنا ابا القاسم محمد وعلى ال وصحبه اجمعين استغفر الله ربي العظيم الذي لا اله الا هو الحي القيوم واتوب اليه سبحان الله وبحمده سبحان الله العظيم سبحان الله والحمدلله ولا اله الا الله والله اكبر ولاحول ولا قوة الا بالله العلي العظيم لا اله الا انت سبحانك اني كنت من الظالمين يارب ياالله لا اله الا الله وحده لاشريك له له الملك وله الحمد يحي ويميت وهو حي لايموت بيده الخير وهو على كل شيئ قدير يارب استغفرك ربي واتوب اليك رضيت بالله ربا وبالاسلام دينا وبمحمداً صل الله عليه وسلم نبياً ورسولا حسبي الله الذي لا اله الا هو عليه توكلت وهو رب العرش العظيم امنا بالله وبمحمداً رسول الله صل الله عليه وسلم اجمعين\nاللهم صل على سيدنا محمد وال سيدنا محمد صلاتاً دائماً\nحوقلوا فأنها نافعة دافعة رافعة وكنز من كنوز الجنة لاحول ولاقوة الا بالله العلي العظيم \nربنا اتنا في الدنيا حسنة وفي الاخرة حسنة وقنا عذاب النار\n\nيارب ما عصيناك إستخفافًا بمقامك و لا عصيناك استهتارًا بيوم القيامة و لا عصيناك لأنك هين علينا أبدًا ياالله.. و لكن غلبتنا الدنيا و كثرة الشهوات و جفت الدموع وقست القلوب و غلبنا الهوى و أخذتنا الدنيا.. اللهم إنك عفو كريم تحب العفو فأعف عنا وارحم من مات منهم على معصيتك. وصل اللهم على سيدنا ونبينا وقائدنا وحبيبنا ابا القاسم محمد وعلى ال وصحبه اجمعين', ""“If you can't fly then run, 🌷 if you can't run then walk, 😊 if you can't walk then crawl, 🙌 but whatever you do you have to keep moving forward.. 😊🌈” 🤗🤗"", 'I lub these very  much', '❤❤❤❤❤❤']"
